rearrange_adhesions,update_frame,update_nuc,update_cell,correct_conc,diffuse_k0,save_state,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,119,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,20,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,8,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,115,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,47,0,
0,0,115,7,0,22,0,
0,0,115,8,0,23,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,21,0,
0,0,116,7,0,22,0,
0,0,115,8,0,56,0,
0,0,127,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,115,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,128,7,0,28,0,
0,0,117,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,126,8,0,24,0,
0,0,122,8,0,37,0,
0,0,118,7,0,44,0,
0,0,127,7,0,26,0,
0,0,116,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,20,0,
0,0,114,7,0,19,0,
0,0,114,7,0,20,0,
0,0,113,7,0,20,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,115,7,0,23,0,
0,0,114,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,19,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,115,7,0,22,10,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,112,7,0,18,0,
0,0,113,7,0,20,0,
0,0,114,7,0,20,0,
0,0,115,7,0,18,0,
0,0,117,7,0,45,0,
0,0,117,7,0,19,0,
0,0,112,7,0,21,0,
0,0,111,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,126,7,0,27,0,
0,0,130,10,0,54,0,
0,0,118,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,126,7,0,22,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,22,0,
0,0,117,7,0,22,0,
0,0,113,7,0,22,0,
0,0,118,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,120,7,0,20,0,
0,0,113,7,0,20,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,118,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,20,0,
0,0,113,7,0,20,0,
0,0,113,7,0,22,0,
0,0,114,7,0,25,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,20,0,
0,0,113,7,0,22,0,
0,0,113,7,0,20,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,20,0,
0,0,112,7,0,20,0,
0,0,113,7,0,20,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,126,7,0,23,0,
0,0,116,7,0,22,0,
0,0,114,7,0,21,0,
0,0,112,7,0,20,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,115,7,0,21,0,
0,0,120,7,0,32,0,
0,0,115,7,0,21,0,
0,0,112,7,0,22,0,
0,0,111,7,0,21,0,
0,0,112,7,0,18,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,0,
0,0,111,7,0,22,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,10,
84,0,112,7,0,21,0,
0,0,111,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,19,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,118,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,19,0,
0,0,114,7,0,20,0,
0,0,113,7,0,22,0,
0,0,115,7,0,37,0,
0,0,120,7,0,21,0,
0,0,115,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,115,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,115,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,114,7,0,22,0,
0,0,116,8,0,31,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,0,
0,0,113,7,0,21,0,
0,0,112,7,0,22,0,
0,0,112,7,0,21,0,
0,0,112,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,20,0,
0,0,114,7,0,20,0,
0,0,113,7,0,22,11,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,29,0,
0,0,116,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,20,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,19,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,115,7,0,20,0,
0,0,114,7,0,20,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,115,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,20,0,
0,0,114,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,115,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,21,0,
0,0,115,7,0,21,0,
0,0,115,7,0,22,0,
0,0,115,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,117,7,0,21,0,
0,0,114,7,0,22,0,
0,0,116,7,0,21,0,
0,0,115,7,0,22,0,
0,0,115,7,0,22,0,
0,0,115,7,0,21,0,
0,0,115,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,115,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,20,10,
83,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,8,0,21,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,113,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,8,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,19,0,
0,0,115,7,0,20,0,
0,0,113,7,0,20,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,8,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,115,8,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,114,8,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,20,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,18,0,
0,0,114,7,0,20,0,
0,0,114,7,0,20,0,
0,0,113,7,0,21,0,
0,0,112,7,0,35,0,
0,0,115,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,115,7,0,19,0,
0,0,116,7,0,19,0,
0,0,115,7,0,20,0,
0,0,116,8,0,21,0,
0,0,117,8,0,21,0,
0,0,117,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,8,0,21,0,
0,0,113,7,0,21,0,
0,0,115,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,18,0,
0,0,114,7,0,18,0,
0,0,115,8,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,120,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,8,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,20,0,
0,0,114,7,0,21,0,
0,0,116,8,0,20,0,
0,0,114,8,0,20,0,
0,0,114,7,0,22,0,
0,0,115,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,8,0,22,0,
0,0,113,8,0,22,0,
0,0,115,7,0,21,0,
0,0,114,7,0,20,0,
0,0,115,7,0,22,10,
0,0,116,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,118,7,0,21,0,
0,0,115,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,115,7,0,22,0,
0,0,126,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,19,0,
0,0,112,7,0,22,0,
0,0,112,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,115,7,0,19,0,
0,0,113,7,0,22,0,
0,0,115,8,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,20,0,
0,0,112,7,0,19,0,
0,0,113,7,0,20,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,116,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,116,7,0,21,0,
0,0,113,7,0,22,0,
0,0,112,7,0,21,0,
0,0,112,7,0,22,0,
0,0,114,7,0,22,0,
0,0,116,8,0,57,0,
0,0,116,7,0,22,0,
0,0,113,7,0,22,0,
0,0,127,7,0,26,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,21,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,23,0,
0,0,115,7,0,22,0,
0,0,115,7,0,22,0,
0,0,117,7,0,23,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,117,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,114,7,0,20,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,116,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,116,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,20,0,
0,0,114,7,0,20,0,
0,0,115,7,0,22,0,
0,0,117,8,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,10,
86,0,113,7,0,22,0,
0,0,115,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,121,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,115,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,115,7,0,21,0,
0,0,117,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,20,0,
0,0,113,7,0,18,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,18,0,
0,0,113,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,114,8,0,21,0,
0,0,115,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,8,0,21,0,
0,0,114,8,0,21,0,
0,0,114,8,0,21,0,
0,0,114,8,0,21,0,
0,0,114,8,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,8,0,22,0,
0,0,114,8,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,115,8,0,21,0,
0,0,114,8,0,22,0,
0,0,114,8,0,22,0,
0,0,114,7,0,21,0,
0,0,113,8,0,22,0,
0,0,114,7,0,22,0,
0,0,115,8,0,22,0,
0,0,114,8,0,22,0,
0,0,114,8,0,21,0,
0,0,114,7,0,19,0,
0,0,114,8,0,19,0,
0,0,113,8,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,8,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,8,0,18,0,
0,0,113,7,0,18,0,
0,0,113,7,0,19,0,
0,0,112,7,0,18,0,
0,0,112,7,0,19,0,
0,0,112,7,0,18,0,
0,0,112,8,0,18,0,
0,0,112,8,0,20,0,
0,0,112,8,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,20,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,19,0,
0,0,113,7,0,20,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,20,0,
0,0,114,7,0,20,0,
0,0,113,7,0,22,0,
0,0,113,7,0,20,0,
0,0,113,7,0,19,0,
0,0,113,7,0,22,10,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,19,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,112,7,0,20,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,20,0,
0,0,114,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,20,0,
0,0,114,7,0,19,0,
0,0,113,7,0,20,0,
0,0,114,7,0,20,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,20,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,22,0,
0,0,115,7,0,20,0,
0,0,114,7,0,20,0,
0,0,114,7,0,21,0,
0,0,113,7,0,20,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,25,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,20,0,
0,0,114,7,0,20,0,
0,0,114,7,0,22,0,
0,0,115,7,0,21,0,
0,0,113,7,0,22,0,
0,0,115,7,0,22,0,
0,0,114,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,117,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,116,8,0,39,0,
0,0,116,7,0,19,0,
0,0,115,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,112,7,0,21,0,
0,0,112,7,0,22,0,
0,0,115,7,0,22,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,10,
85,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,20,0,
0,0,112,7,0,22,0,
0,0,113,7,0,22,0,
0,0,112,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,7,0,22,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,22,0,
0,0,116,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,8,0,20,0,
0,0,115,7,0,21,0,
0,0,114,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,20,0,
0,0,113,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,21,0,
0,0,115,7,0,32,0,
0,0,117,7,0,22,0,
0,0,114,7,0,21,0,
0,0,114,7,0,21,0,
0,0,114,7,0,22,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,21,0,
0,0,112,7,0,22,0,
0,0,111,7,0,22,0,
0,0,112,7,0,21,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,113,7,0,21,0,
0,0,112,7,0,22,0,
0,0,114,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,7,0,21,0,
0,0,114,7,0,21,0,
0,0,112,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,113,7,0,21,0,
0,0,112,7,0,21,0,
0,0,113,8,0,21,0,
0,0,114,8,0,21,0,
0,0,114,8,0,22,0,
0,0,113,7,0,21,0,
0,0,114,7,0,22,0,
0,0,113,7,0,21,0,
0,0,113,8,0,21,0,
0,0,113,8,0,22,0,
0,0,114,8,0,21,0,
0,0,114,8,0,21,0,
0,0,114,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,8,0,21,0,
0,0,114,8,0,51,0,
0,0,118,8,0,22,0,
0,0,113,8,0,22,0,
0,0,114,8,0,22,0,
0,0,114,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,114,8,0,22,0,
0,0,114,8,0,22,0,
0,0,114,8,0,22,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,115,8,0,22,0,
0,0,114,8,0,21,0,
0,0,114,8,0,22,0,
0,0,115,8,0,21,0,
0,0,114,8,0,22,0,
0,0,114,8,0,21,0,
0,0,112,8,0,22,0,
0,0,113,8,0,22,0,
0,0,113,8,0,21,0,
0,0,113,8,0,21,0,
0,0,114,8,0,22,0,
0,0,115,8,0,22,0,
0,0,112,8,0,21,10,
0,0,113,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,8,0,21,0,
0,0,112,8,0,21,0,
0,0,112,8,0,19,0,
0,0,113,8,0,19,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,114,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,21,0,
0,0,113,7,0,20,0,
0,0,113,7,0,19,0,
0,0,113,7,0,22,0,
0,0,114,8,0,21,0,
0,0,114,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,8,0,21,0,
0,0,115,8,0,22,0,
0,0,114,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,8,0,21,0,
0,0,113,7,0,22,0,
0,0,113,7,0,20,0,
0,0,114,8,0,21,0,
0,0,114,8,0,22,0,
0,0,114,8,0,22,0,
0,0,113,8,0,22,0,
0,0,113,8,0,21,0,
0,0,114,8,0,21,0,
0,0,114,8,0,20,0,
0,0,114,8,0,21,0,
0,0,114,8,0,22,0,
0,0,114,8,0,22,0,
0,0,113,8,0,22,0,
0,0,115,8,0,21,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,114,8,0,21,0,
0,0,113,8,0,21,0,
0,0,114,8,0,21,0,
0,0,113,8,0,22,0,
0,0,114,8,0,21,0,
0,0,115,8,0,21,0,
0,0,113,8,0,21,0,
0,0,114,8,0,22,0,
0,0,114,8,0,22,0,
0,0,113,8,0,22,0,
0,0,113,8,0,22,0,
0,0,114,7,0,20,0,
0,0,114,7,0,22,0,
0,0,113,7,0,22,0,
0,0,113,7,0,22,0,
0,0,114,7,0,22,0,
